route,total_shipments,avg_tariff,avg_transit_days,delay_rate,total_revenue,avg_chargeable_wt,revenue_per_shipment,demand_score,pricing_action
Kolkata_to_Kochi,38,398.3668421052632,3.0789473684210527,0.4473684210526316,17427.3,7.017894736842106,458.61315789473684,0.42105263157894735,Maintain current tariff
Kolkata_to_Lucknow,35,421.5271428571429,3.4857142857142858,0.5142857142857142,16944.75,8.296285714285714,484.1357142857143,0.3421052631578947,Maintain current tariff
Kolkata_to_Ludhiana,38,478.7421052631579,3.210526315789474,0.42105263157894735,20829.79,7.612631578947368,548.1523684210526,0.42105263157894735,Maintain current tariff
Kolkata_to_Meerut,54,441.8862962962963,3.1481481481481484,0.46296296296296297,27525.4,7.469259259259259,509.72962962962964,0.8421052631578947,Reduce tariff by 5-10% to gain more volume
Kolkata_to_Mumbai,35,374.2062857142857,3.2,0.4857142857142857,15423.07,6.6894285714285715,440.65914285714285,0.3421052631578947,Maintain current tariff
Kolkata_to_Nagpur,46,393.83869565217395,2.652173913043478,0.32608695652173914,21441.67,7.102391304347826,466.1232608695652,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Kolkata_to_Nashik,41,426.56512195121945,2.707317073170732,0.3170731707317073,20376.45,7.2507317073170725,496.98658536585367,0.5,Maintain current tariff
Kolkata_to_Patna,48,394.943125,2.7083333333333335,0.3541666666666667,22376.72,7.385000000000001,466.1816666666667,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Kolkata_to_Pune,38,383.51921052631576,2.8157894736842106,0.3157894736842105,17264.74,7.372894736842106,454.33526315789476,0.42105263157894735,Maintain current tariff
Kolkata_to_Raipur,41,414.6639024390244,2.8292682926829267,0.3170731707317073,19829.01,8.142682926829268,483.6343902439024,0.5,Maintain current tariff
Kolkata_to_Ranchi,26,453.6123076923077,2.6538461538461537,0.19230769230769232,13618.43,7.712307692307693,523.7857692307692,0.10526315789473673,Increase tariff by 10-15% to improve margin
Kolkata_to_Shimla,39,404.8582051282051,2.5641025641025643,0.23076923076923078,18338.4,7.6235897435897435,470.21538461538466,0.4473684210526314,Maintain current tariff
Kolkata_to_Srinagar,34,368.46529411764703,3.176470588235294,0.47058823529411764,14550.73,7.379117647058823,427.9626470588235,0.3157894736842104,Maintain current tariff
Kolkata_to_Surat,38,423.38894736842104,2.8684210526315788,0.2894736842105263,18962.2,7.560789473684211,499.0052631578948,0.42105263157894735,Maintain current tariff
Kolkata_to_Thiruvananthapuram,30,389.77333333333337,3.066666666666667,0.43333333333333335,13740.32,7.762333333333333,458.0106666666667,0.21052631578947367,Increase tariff by 10-15% to improve margin
Kolkata_to_Varanasi,41,507.13853658536584,3.1951219512195124,0.4146341463414634,23426.14,8.225365853658538,571.3692682926829,0.5,Maintain current tariff
Kolkata_to_Vijayawada,45,399.70133333333337,2.6,0.35555555555555557,20920.9,7.764666666666667,464.9088888888889,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Kolkata_to_Vizag,40,391.3065,2.55,0.225,18154.11,7.08475,453.85275,0.4736842105263157,Maintain current tariff
Lucknow_to_Agra,31,409.6896774193549,2.806451612903226,0.3225806451612903,15108.73,7.314193548387097,487.3783870967742,0.23684210526315785,Increase tariff by 10-15% to improve margin
Lucknow_to_Ahmedabad,36,419.0186111111111,3.361111111111111,0.5277777777777778,17529.12,7.382777777777779,486.91999999999996,0.36842105263157887,Maintain current tariff
Lucknow_to_Amritsar,47,410.2678723404255,3.5531914893617023,0.5319148936170213,21942.54,7.055744680851064,466.8625531914894,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Lucknow_to_Aurangabad,29,496.6437931034483,3.0689655172413794,0.41379310344827586,16634.56,7.981379310344828,573.6055172413794,0.18421052631578938,Increase tariff by 10-15% to improve margin
Lucknow_to_Bangalore,43,399.4651162790698,3.0930232558139537,0.4186046511627907,19962.36,7.667441860465116,464.2409302325581,0.5526315789473684,Maintain current tariff
Lucknow_to_Bhopal,35,393.7942857142857,3.2,0.45714285714285713,16610.28,7.023428571428571,474.57942857142854,0.3421052631578947,Maintain current tariff
Lucknow_to_Bhubaneswar,33,391.0375757575757,3.0606060606060606,0.3939393939393939,14855.9,7.405757575757576,450.1787878787879,0.2894736842105262,Increase tariff by 10-15% to improve margin
Lucknow_to_Chandigarh,33,493.2724242424242,2.9393939393939394,0.42424242424242425,18730.53,8.383636363636365,567.5918181818181,0.2894736842105262,Increase tariff by 10-15% to improve margin
Lucknow_to_Chennai,40,451.44350000000003,2.825,0.325,20909.71,7.625749999999999,522.74275,0.4736842105263157,Maintain current tariff
Lucknow_to_Coimbatore,32,400.9865625,2.53125,0.28125,15525.380000000001,7.4325,485.16812500000003,0.26315789473684204,Increase tariff by 10-15% to improve margin
Lucknow_to_Dehradun,45,383.5302222222222,2.8444444444444446,0.3333333333333333,19988.670000000002,6.921111111111111,444.1926666666667,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Lucknow_to_Delhi,41,407.9217073170732,2.951219512195122,0.43902439024390244,18999.57,6.676829268292683,463.4041463414634,0.5,Maintain current tariff
Lucknow_to_Guwahati,39,444.52794871794873,2.5384615384615383,0.3333333333333333,19563.1,7.903846153846154,501.6179487179487,0.4473684210526314,Maintain current tariff
Lucknow_to_Hyderabad,40,408.1755,2.75,0.225,19064.69,7.258750000000001,476.61724999999996,0.4736842105263157,Maintain current tariff
Lucknow_to_Indore,31,493.13612903225805,3.4516129032258065,0.4838709677419355,17308.29,8.261935483870968,558.331935483871,0.23684210526315785,Increase tariff by 10-15% to improve margin
Lucknow_to_Jaipur,52,424.7309615384615,2.576923076923077,0.2692307692307692,25931.04,7.3319230769230765,498.67384615384617,0.7894736842105261,Reduce tariff by 5-10% to gain more volume
Lucknow_to_Jamshedpur,29,350.5203448275862,3.2758620689655173,0.41379310344827586,11934.62,7.011379310344828,411.5386206896552,0.18421052631578938,Increase tariff by 10-15% to improve margin
Lucknow_to_Kochi,42,483.2264285714285,2.6904761904761907,0.3333333333333333,22831.75,8.866190476190477,543.6130952380952,0.5263157894736841,Maintain current tariff
Lucknow_to_Kolkata,31,552.9374193548388,3.129032258064516,0.3870967741935484,19200.32,9.208387096774192,619.3651612903226,0.23684210526315785,Increase tariff by 10-15% to improve margin
Lucknow_to_Ludhiana,38,411.08473684210526,3.1315789473684212,0.3684210526315789,18015.43,7.369736842105263,474.09026315789475,0.42105263157894735,Maintain current tariff
Lucknow_to_Meerut,35,403.23199999999997,2.942857142857143,0.3142857142857143,16357.09,7.72,467.34542857142856,0.3421052631578947,Maintain current tariff
Lucknow_to_Mumbai,26,410.2584615384615,3.076923076923077,0.5,12097.59,7.557307692307693,465.29192307692307,0.10526315789473673,Increase tariff by 10-15% to improve margin
Lucknow_to_Nagpur,38,445.5213157894737,3.1315789473684212,0.47368421052631576,19106.76,7.58078947368421,502.8094736842105,0.42105263157894735,Maintain current tariff
Lucknow_to_Nashik,28,400.41107142857146,3.0714285714285716,0.4642857142857143,13224.23,7.250357142857142,472.2939285714286,0.1578947368421052,Increase tariff by 10-15% to improve margin
Lucknow_to_Patna,39,429.80564102564097,3.0,0.38461538461538464,19702.41,7.75076923076923,505.19,0.4473684210526314,Maintain current tariff
Lucknow_to_Pune,46,388.4706521739131,3.260869565217391,0.4782608695652174,20505.79,6.6254347826086954,445.7780434782609,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Lucknow_to_Raipur,30,418.6503333333333,2.933333333333333,0.4,14906.32,6.805666666666667,496.8773333333333,0.21052631578947367,Increase tariff by 10-15% to improve margin
Lucknow_to_Ranchi,41,431.0121951219512,3.1951219512195124,0.4634146341463415,19800.64,7.357073170731707,482.94243902439024,0.5,Maintain current tariff
Lucknow_to_Shimla,42,461.03738095238094,2.9285714285714284,0.35714285714285715,22311.36,7.8409523809523805,531.2228571428572,0.5263157894736841,Maintain current tariff
Lucknow_to_Srinagar,53,390.2866037735849,2.811320754716981,0.3584905660377358,24549.16,6.95245283018868,463.19169811320756,0.8157894736842104,Reduce tariff by 5-10% to gain more volume
Lucknow_to_Surat,46,483.2882608695652,3.0434782608695654,0.34782608695652173,25152.97,8.164130434782608,546.8036956521739,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Lucknow_to_Thiruvananthapuram,36,470.3755555555556,2.8333333333333335,0.3611111111111111,19520.79,8.182222222222222,542.2441666666667,0.36842105263157887,Maintain current tariff
Lucknow_to_Varanasi,33,407.76242424242423,2.9393939393939394,0.3939393939393939,16079.699999999999,7.279393939393939,487.26363636363635,0.2894736842105262,Increase tariff by 10-15% to improve margin
Lucknow_to_Vijayawada,37,432.2464864864865,3.4594594594594597,0.4864864864864865,18058.92,7.27108108108108,488.0789189189189,0.39473684210526305,Maintain current tariff
Lucknow_to_Vizag,38,481.45026315789477,2.8157894736842106,0.34210526315789475,21136.91,7.543157894736842,556.2344736842106,0.42105263157894735,Maintain current tariff
Ludhiana_to_Agra,40,404.9755,2.85,0.35,18642.8,7.0205,466.07,0.4736842105263157,Maintain current tariff
Ludhiana_to_Ahmedabad,37,423.8216216216216,3.4594594594594597,0.5405405405405406,18536.2,8.095945945945946,500.9783783783784,0.39473684210526305,Maintain current tariff
Ludhiana_to_Amritsar,38,461.331052631579,2.9210526315789473,0.42105263157894735,19886.45,8.58,523.3276315789474,0.42105263157894735,Maintain current tariff
Ludhiana_to_Aurangabad,37,454.13513513513516,2.891891891891892,0.3783783783783784,19274.18,8.00891891891892,520.9237837837838,0.39473684210526305,Maintain current tariff
Ludhiana_to_Bangalore,35,475.2097142857143,2.914285714285714,0.37142857142857144,19218.8,8.300857142857144,549.1085714285714,0.3421052631578947,Maintain current tariff
Ludhiana_to_Bhopal,39,490.50205128205124,3.128205128205128,0.4358974358974359,22008.6,7.825897435897436,564.3230769230769,0.4473684210526314,Maintain current tariff
Ludhiana_to_Bhubaneswar,37,448.51162162162166,3.081081081081081,0.43243243243243246,18973.54,8.246216216216217,512.7983783783784,0.39473684210526305,Maintain current tariff
Ludhiana_to_Chandigarh,50,413.7608,3.08,0.42,24568.15,7.938400000000001,491.36300000000006,0.7368421052631577,Reduce tariff by 5-10% to gain more volume
Ludhiana_to_Chennai,27,454.65185185185186,2.888888888888889,0.3333333333333333,14084.05,7.7625925925925925,521.6314814814815,0.13157894736842102,Increase tariff by 10-15% to improve margin
Ludhiana_to_Coimbatore,42,423.73309523809525,3.4523809523809526,0.5714285714285714,20600.38,7.541428571428572,490.4852380952381,0.5263157894736841,Maintain current tariff
Ludhiana_to_Dehradun,43,422.23883720930235,3.302325581395349,0.5348837209302325,20651.24,7.373255813953489,480.26139534883725,0.5526315789473684,Maintain current tariff
Ludhiana_to_Delhi,36,366.44444444444446,2.75,0.3611111111111111,15855.76,7.135555555555555,440.4377777777778,0.36842105263157887,Maintain current tariff
Ludhiana_to_Guwahati,52,423.8294230769231,2.6346153846153846,0.23076923076923078,25431.989999999998,7.510769230769231,489.0767307692307,0.7894736842105261,Reduce tariff by 5-10% to gain more volume
Ludhiana_to_Hyderabad,39,552.9107692307692,2.8974358974358974,0.41025641025641024,24099.51,8.345641025641026,617.9361538461538,0.4473684210526314,Maintain current tariff
Ludhiana_to_Indore,34,472.68470588235294,2.8823529411764706,0.38235294117647056,17671.21,7.1905882352941175,519.7414705882353,0.3157894736842104,Maintain current tariff
Ludhiana_to_Jaipur,37,390.3062162162162,3.027027027027027,0.40540540540540543,16694.89,6.866486486486487,451.21324324324326,0.39473684210526305,Maintain current tariff
Ludhiana_to_Jamshedpur,35,412.5702857142857,2.742857142857143,0.34285714285714286,16676.44,7.118571428571428,476.46971428571425,0.3421052631578947,Maintain current tariff
Ludhiana_to_Kochi,47,422.1508510638298,2.851063829787234,0.3829787234042553,23317.31,7.259787234042553,496.1129787234043,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Ludhiana_to_Kolkata,35,376.51114285714283,3.085714285714286,0.4,15619.14,6.703428571428572,446.26114285714283,0.3421052631578947,Maintain current tariff
Ludhiana_to_Lucknow,36,499.84583333333336,2.9444444444444446,0.3888888888888889,20516.79,8.205,569.9108333333334,0.36842105263157887,Maintain current tariff
Ludhiana_to_Meerut,48,464.5725,3.125,0.4583333333333333,25582.49,8.145416666666668,532.9685416666667,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Ludhiana_to_Mumbai,42,395.59261904761905,3.0,0.40476190476190477,19769.67,7.565476190476191,470.70642857142855,0.5263157894736841,Maintain current tariff
Ludhiana_to_Nagpur,48,464.22937499999995,2.75,0.2916666666666667,25231.5,7.9472916666666675,525.65625,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Ludhiana_to_Nashik,36,423.7294444444444,2.9722222222222223,0.4166666666666667,18089.7,7.802222222222222,502.4916666666667,0.36842105263157887,Maintain current tariff
Ludhiana_to_Patna,36,455.31777777777774,3.0555555555555554,0.4722222222222222,18557.77,7.5575,515.4936111111111,0.36842105263157887,Maintain current tariff
Ludhiana_to_Pune,40,442.13475,2.575,0.325,20441.46,7.721000000000001,511.0365,0.4736842105263157,Maintain current tariff
Ludhiana_to_Raipur,36,463.5752777777777,2.9166666666666665,0.3888888888888889,19354.97,7.686666666666666,537.6380555555556,0.36842105263157887,Maintain current tariff
Ludhiana_to_Ranchi,24,341.13666666666666,2.9583333333333335,0.375,9902.35,6.45625,412.59791666666666,0.05263157894736836,Increase tariff by 10-15% to improve margin
Ludhiana_to_Shimla,34,472.8855882352941,2.7941176470588234,0.3235294117647059,18667.83,8.77764705882353,549.0538235294118,0.3157894736842104,Maintain current tariff
Ludhiana_to_Srinagar,37,382.02,3.081081081081081,0.4864864864864865,16851.58,6.6891891891891895,455.44810810810816,0.39473684210526305,Maintain current tariff
Ludhiana_to_Surat,28,481.935,2.9285714285714284,0.42857142857142855,15781.05,7.853571428571429,563.6089285714286,0.1578947368421052,Increase tariff by 10-15% to improve margin
Ludhiana_to_Thiruvananthapuram,40,415.11724999999996,3.4,0.625,19268.03,7.20825,481.70074999999997,0.4736842105263157,Maintain current tariff
Ludhiana_to_Varanasi,27,407.3403703703704,2.8518518518518516,0.4074074074074074,12811.63,6.808518518518519,474.5048148148148,0.13157894736842102,Increase tariff by 10-15% to improve margin
Ludhiana_to_Vijayawada,32,421.281875,2.6875,0.3125,15267.61,7.5865625,477.1128125,0.26315789473684204,Increase tariff by 10-15% to improve margin
Ludhiana_to_Vizag,42,479.8916666666667,2.857142857142857,0.35714285714285715,22608.88,7.798333333333333,538.3066666666667,0.5263157894736841,Maintain current tariff
Meerut_to_Agra,42,420.57547619047625,2.880952380952381,0.3333333333333333,20544.58,7.071666666666666,489.1566666666667,0.5263157894736841,Maintain current tariff
Meerut_to_Ahmedabad,43,410.3488372093023,2.9302325581395348,0.4186046511627907,21045.68,7.246046511627907,489.43441860465117,0.5526315789473684,Maintain current tariff
Meerut_to_Amritsar,36,449.9002777777778,3.3333333333333335,0.5555555555555556,18660.5,7.694722222222222,518.3472222222222,0.36842105263157887,Maintain current tariff
Meerut_to_Aurangabad,39,475.1815384615384,2.948717948717949,0.28205128205128205,21021.04,8.484358974358974,539.0010256410256,0.4473684210526314,Maintain current tariff
Meerut_to_Bangalore,48,470.5729166666667,2.75,0.3125,25482.98,8.278125000000001,530.8954166666666,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Meerut_to_Bhopal,30,461.789,3.2333333333333334,0.4666666666666667,15934.82,7.726333333333333,531.1606666666667,0.21052631578947367,Increase tariff by 10-15% to improve margin
Meerut_to_Bhubaneswar,34,447.99470588235295,2.911764705882353,0.3235294117647059,17123.98,7.901470588235293,503.6464705882353,0.3157894736842104,Maintain current tariff
Meerut_to_Chandigarh,39,436.16153846153844,3.282051282051282,0.5384615384615384,19532.51,7.891794871794873,500.8335897435897,0.4473684210526314,Maintain current tariff
Meerut_to_Chennai,32,501.4359375,3.125,0.34375,18084.0,8.3040625,565.125,0.26315789473684204,Increase tariff by 10-15% to improve margin
Meerut_to_Coimbatore,34,479.90529411764703,3.235294117647059,0.47058823529411764,18920.27,8.013823529411766,556.4785294117647,0.3157894736842104,Maintain current tariff
Meerut_to_Dehradun,40,441.7665,3.025,0.4,20360.56,7.647,509.014,0.4736842105263157,Maintain current tariff
Meerut_to_Delhi,36,451.225,3.0277777777777777,0.4166666666666667,19132.47,7.566944444444443,531.4575,0.36842105263157887,Maintain current tariff
Meerut_to_Guwahati,39,414.0266666666667,3.1794871794871793,0.41025641025641024,18817.45,7.189230769230769,482.49871794871797,0.4473684210526314,Maintain current tariff
Meerut_to_Hyderabad,47,442.7721276595745,3.3191489361702127,0.5106382978723404,24330.65,7.68808510638298,517.6734042553192,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
Meerut_to_Indore,43,428.4767441860465,2.9302325581395348,0.37209302325581395,21100.16,7.445348837209302,490.7013953488372,0.5526315789473684,Maintain current tariff
Meerut_to_Jaipur,27,431.99666666666667,2.4074074074074074,0.3333333333333333,13281.91,7.808148148148148,491.9225925925926,0.13157894736842102,Increase tariff by 10-15% to improve margin
Meerut_to_Jamshedpur,45,514.8544444444444,2.688888888888889,0.28888888888888886,26408.41,8.821111111111112,586.8535555555555,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Meerut_to_Kochi,42,457.4838095238095,3.2857142857142856,0.5,22208.3,7.685238095238095,528.7690476190476,0.5263157894736841,Maintain current tariff
Meerut_to_Kolkata,34,473.78705882352943,2.9411764705882355,0.4117647058823529,18997.98,8.03264705882353,558.7641176470588,0.3157894736842104,Maintain current tariff
Meerut_to_Lucknow,34,450.0970588235294,3.411764705882353,0.6176470588235294,18146.11,7.992647058823529,533.7091176470589,0.3157894736842104,Maintain current tariff
Meerut_to_Ludhiana,39,436.71564102564105,3.358974358974359,0.5384615384615384,19908.13,7.2379487179487185,510.46487179487184,0.4473684210526314,Maintain current tariff
Meerut_to_Mumbai,48,391.610625,3.0416666666666665,0.4583333333333333,21929.56,7.120625,456.86583333333334,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Meerut_to_Nagpur,40,496.843,3.225,0.475,23100.6,8.5985,577.515,0.4736842105263157,Maintain current tariff
Meerut_to_Nashik,37,453.5454054054054,2.6216216216216215,0.32432432432432434,19224.02,7.665405405405406,519.5681081081082,0.39473684210526305,Maintain current tariff
Meerut_to_Patna,36,375.43305555555554,3.1666666666666665,0.4722222222222222,16040.33,7.327500000000001,445.5647222222222,0.36842105263157887,Maintain current tariff
Meerut_to_Pune,44,377.86749999999995,2.9318181818181817,0.38636363636363635,18897.94,7.252272727272728,429.4986363636363,0.5789473684210527,Maintain current tariff
Meerut_to_Raipur,39,501.73897435897436,2.8461538461538463,0.358974358974359,21832.37,8.121794871794872,559.8043589743589,0.4473684210526314,Maintain current tariff
Meerut_to_Ranchi,45,444.55777777777774,3.311111111111111,0.5333333333333333,22679.0,7.753555555555556,503.97777777777776,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Meerut_to_Shimla,37,362.7897297297297,3.27027027027027,0.4594594594594595,16098.0,7.201081081081081,435.0810810810811,0.39473684210526305,Maintain current tariff
Meerut_to_Srinagar,37,412.7532432432433,3.189189189189189,0.43243243243243246,18066.41,7.712972972972973,488.28135135135136,0.39473684210526305,Maintain current tariff
Meerut_to_Surat,40,454.5155,3.075,0.45,20865.55,8.255500000000001,521.63875,0.4736842105263157,Maintain current tariff
Meerut_to_Thiruvananthapuram,55,430.5585454545455,3.018181818181818,0.36363636363636365,27327.56,7.562545454545455,496.8647272727273,0.8684210526315788,Reduce tariff by 5-10% to gain more volume
Meerut_to_Varanasi,46,384.3739130434783,3.239130434782609,0.4782608695652174,21669.34,6.9841304347826085,471.07260869565215,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Meerut_to_Vijayawada,37,471.2362162162162,3.054054054054054,0.40540540540540543,19920.58,7.101081081081081,538.3940540540541,0.39473684210526305,Maintain current tariff
Meerut_to_Vizag,50,433.3804,3.2,0.48,25358.06,7.6108,507.1612,0.7368421052631577,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Agra,37,442.7910810810811,3.2432432432432434,0.4594594594594595,18675.05,7.831891891891891,504.7310810810811,0.39473684210526305,Maintain current tariff
Mumbai_to_Ahmedabad,43,404.48046511627905,2.604651162790698,0.2558139534883721,20266.2,7.415813953488372,471.30697674418604,0.5526315789473684,Maintain current tariff
Mumbai_to_Amritsar,41,395.83000000000004,3.073170731707317,0.3902439024390244,19132.07,6.897073170731707,466.6358536585366,0.5,Maintain current tariff
Mumbai_to_Aurangabad,36,478.1819444444444,2.75,0.3611111111111111,19427.19,7.958333333333333,539.6441666666666,0.36842105263157887,Maintain current tariff
Mumbai_to_Bangalore,46,407.2210869565217,3.239130434782609,0.5,21762.45,7.409130434782608,473.0967391304348,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Bhopal,33,361.9609090909091,3.1818181818181817,0.42424242424242425,14374.49,6.708181818181818,435.59060606060604,0.2894736842105262,Increase tariff by 10-15% to improve margin
Mumbai_to_Bhubaneswar,39,439.71461538461534,2.948717948717949,0.358974358974359,19610.63,7.8392307692307694,502.8366666666667,0.4473684210526314,Maintain current tariff
Mumbai_to_Chandigarh,36,494.12694444444446,3.25,0.5,20423.02,8.715555555555556,567.3061111111111,0.36842105263157887,Maintain current tariff
Mumbai_to_Chennai,36,440.3075,2.8055555555555554,0.3333333333333333,17656.62,7.726388888888888,490.46166666666664,0.36842105263157887,Maintain current tariff
Mumbai_to_Coimbatore,39,440.1579487179487,3.076923076923077,0.358974358974359,19747.37,8.783076923076923,506.3428205128205,0.4473684210526314,Maintain current tariff
Mumbai_to_Dehradun,45,405.5204444444445,2.8444444444444446,0.4222222222222222,21996.82,7.415777777777778,488.81822222222223,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Delhi,42,431.44357142857143,3.3333333333333335,0.5,20798.41,7.732857142857142,495.2002380952381,0.5263157894736841,Maintain current tariff
Mumbai_to_Guwahati,45,455.832,3.0444444444444443,0.4222222222222222,23269.34,7.764222222222222,517.0964444444445,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Hyderabad,34,539.5879411764706,2.823529411764706,0.3235294117647059,20288.850000000002,8.807941176470589,596.7308823529412,0.3157894736842104,Maintain current tariff
Mumbai_to_Indore,46,435.8745652173913,2.9782608695652173,0.41304347826086957,22693.57,7.351304347826088,493.3384782608696,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Jaipur,41,389.35682926829264,3.1707317073170733,0.43902439024390244,18673.63,6.674146341463414,455.4543902439025,0.5,Maintain current tariff
Mumbai_to_Jamshedpur,42,466.5483333333333,2.9285714285714284,0.3333333333333333,22141.170000000002,7.885714285714285,527.1707142857143,0.5263157894736841,Maintain current tariff
Mumbai_to_Kochi,36,483.0452777777778,3.0277777777777777,0.4166666666666667,20141.21,8.40611111111111,559.4780555555556,0.36842105263157887,Maintain current tariff
Mumbai_to_Kolkata,39,497.84538461538466,3.2051282051282053,0.46153846153846156,21850.03,8.342307692307694,560.2571794871794,0.4473684210526314,Maintain current tariff
Mumbai_to_Lucknow,49,418.17224489795916,2.938775510204082,0.3469387755102041,23491.36,7.306326530612245,479.41551020408167,0.7105263157894737,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Ludhiana,33,488.13545454545454,3.0606060606060606,0.42424242424242425,18388.54,8.172727272727272,557.2284848484849,0.2894736842105262,Increase tariff by 10-15% to improve margin
Mumbai_to_Meerut,54,450.35055555555556,3.259259259259259,0.5185185185185185,27950.57,7.592777777777777,517.6031481481482,0.8421052631578947,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Nagpur,36,457.09916666666663,2.888888888888889,0.4166666666666667,19154.58,8.3825,532.0716666666667,0.36842105263157887,Maintain current tariff
Mumbai_to_Nashik,40,392.95375,2.9,0.35,18504.22,7.48775,462.6055,0.4736842105263157,Maintain current tariff
Mumbai_to_Patna,45,452.0777777777778,3.1333333333333333,0.4444444444444444,23032.81,7.9768888888888885,511.8402222222222,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Pune,35,430.40828571428574,2.942857142857143,0.4,17404.87,7.617999999999999,497.282,0.3421052631578947,Maintain current tariff
Mumbai_to_Raipur,46,500.25130434782614,2.608695652173913,0.30434782608695654,26002.07,8.678260869565218,565.2623913043478,0.631578947368421,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Ranchi,43,379.6348837209302,3.0232558139534884,0.37209302325581395,19418.62,7.493255813953488,451.59581395348835,0.5526315789473684,Maintain current tariff
Mumbai_to_Shimla,35,477.4134285714286,2.942857142857143,0.34285714285714286,19114.3,7.765428571428572,546.1228571428571,0.3421052631578947,Maintain current tariff
Mumbai_to_Srinagar,39,470.38564102564106,2.769230769230769,0.358974358974359,20877.36,7.8335897435897435,535.3169230769231,0.4473684210526314,Maintain current tariff
Mumbai_to_Surat,36,418.8230555555555,2.888888888888889,0.3611111111111111,17660.51,7.546111111111112,490.5697222222222,0.36842105263157887,Maintain current tariff
Mumbai_to_Thiruvananthapuram,43,376.5472093023256,3.0,0.37209302325581395,18567.97,6.397209302325581,431.8132558139535,0.5526315789473684,Maintain current tariff
Mumbai_to_Varanasi,45,439.60977777777777,2.8,0.28888888888888886,23173.15,7.391555555555556,514.958888888889,0.6052631578947367,Reduce tariff by 5-10% to gain more volume
Mumbai_to_Vijayawada,31,460.143870967742,2.935483870967742,0.3225806451612903,16356.21,7.517096774193549,527.6196774193548,0.23684210526315785,Increase tariff by 10-15% to improve margin
Mumbai_to_Vizag,41,493.52024390243906,3.073170731707317,0.4146341463414634,22692.16,8.652926829268292,553.4673170731708,0.5,Maintain current tariff
Nagpur_to_Agra,39,521.3264102564102,2.769230769230769,0.358974358974359,23426.59,8.205897435897437,600.6817948717949,0.4473684210526314,Maintain current tariff
Nagpur_to_Ahmedabad,42,449.4059523809524,3.380952380952381,0.4523809523809524,20955.49,7.876190476190477,498.94023809523816,0.5263157894736841,Maintain current tariff
Nagpur_to_Amritsar,29,442.24724137931037,2.9310344827586206,0.3103448275862069,14621.63,7.7268965517241375,504.19413793103445,0.18421052631578938,Increase tariff by 10-15% to improve margin
Nagpur_to_Aurangabad,44,513.6227272727273,3.159090909090909,0.4090909090909091,25397.89,8.916363636363636,577.2247727272727,0.5789473684210527,Maintain current tariff
Nagpur_to_Bangalore,41,370.7929268292683,2.731707317073171,0.3170731707317073,18231.71,6.819756097560976,444.67585365853654,0.5,Maintain current tariff
Nagpur_to_Bhopal,25,453.64160000000004,2.84,0.32,12573.99,8.1852,502.95959999999997,0.07894736842105254,Increase tariff by 10-15% to improve margin
Nagpur_to_Bhubaneswar,49,447.7316326530612,3.1020408163265305,0.46938775510204084,25418.9,8.010816326530612,518.7530612244898,0.7105263157894737,Reduce tariff by 5-10% to gain more volume
Nagpur_to_Chandigarh,48,406.400625,2.9375,0.3958333333333333,22741.89,6.986458333333334,473.789375,0.6842105263157894,Reduce tariff by 5-10% to gain more volume
Nagpur_to_Chennai,28,368.7057142857143,3.142857142857143,0.39285714285714285,12173.23,7.175357142857143,434.75821428571425,0.1578947368421052,Increase tariff by 10-15% to improve margin
Nagpur_to_Coimbatore,42,405.1169047619048,2.880952380952381,0.40476190476190477,19962.27,7.723809523809523,475.2921428571429,0.5263157894736841,Maintain current tariff
Nagpur_to_Dehradun,33,402.5039393939394,3.3636363636363638,0.5151515151515151,15293.14,7.384545454545455,463.42848484848486,0.2894736842105262,Increase tariff by 10-15% to improve margin
Nagpur_to_Delhi,47,421.81191489361703,2.978723404255319,0.3829787234042553,22822.61,7.562340425531915,485.58744680851066,0.6578947368421051,Reduce tariff by 5-10% to gain more volume
